car_type,dev_id,time,cum_mileage,kWh_per_km,avg_temp,avg_speed
IONIQ5,M2210703768,2021-11-20 14:22:00,5845.0,0.2346,31.48,39.98
IONIQ5,M2210703768,2021-11-20 16:47:23,5885.0,0.2525,23.87,23.03
IONIQ5,M2210703768,2021-11-21 11:14:10,5915.0,0.27,16.5,25.48
IONIQ5,M2210703768,2021-11-21 14:51:13,5940.0,0.2765,17.26,36.65
IONIQ5,M2210703768,2021-11-21 17:23:47,5972.0,0.2469,17.14,25.66
IONIQ5,M2210703768,2021-11-22 11:29:39,5999.0,0.2556,14.98,48.92
IONIQ5,M2210703768,2021-11-22 22:53:05,6027.0,0.2643,14.48,47.06
IONIQ5,M2210703768,2021-11-23 10:27:46,6055.0,0.2214,11.92,44.78
IONIQ5,M2210703768,2021-11-23 22:26:30,6095.0,0.25,19.3,19.84
IONIQ5,M2210703768,2021-11-24 11:37:19,6122.0,0.2111,13.89,44.75
IONIQ5,M2210703768,2021-11-24 19:55:24,6150.0,0.2857,14.01,30.01
IONIQ5,M2210703768,2021-11-25 12:07:46,6177.0,0.2111,13.41,41.68
IONIQ5,M2210703768,2021-11-25 20:13:14,6205.0,0.2714,13.39,49.63
IONIQ5,M2210703768,2021-11-26 18:25:14,6394.0,0.2344,18.14,55.69
IONIQ5,M2210703768,2021-11-27 11:51:20,6406.0,0.275,7.61,22.21
IONIQ5,M2210703768,2021-11-27 16:12:02,6572.0,0.2172,20.06,67.38
IONIQ5,M2210703768,2021-11-28 13:57:59,6644.0,0.2423,13.24,28.67
IONIQ5,M2210703768,2021-11-28 17:31:41,6681.0,0.2351,14.53,20.93
IONIQ5,M2210703768,2021-11-28 18:48:33,6709.0,0.2214,28.95,38.74
IONIQ5,M2210703768,2021-11-29 11:50:06,6736.0,0.2222,14.34,50.6
IONIQ5,M2210703768,2021-11-29 20:23:26,6764.0,0.2286,15.69,31.55
IONIQ5,M2210703768,2021-11-30 11:48:22,6791.0,0.2296,13.02,42.61
IONIQ5,M2210703768,2021-11-30 20:08:36,6821.0,0.2367,20.64,18.72
IONIQ5,M2210703768,2021-12-01 11:30:23,6848.0,0.2259,9.94,48.67
IONIQ5,M2210703768,2021-12-01 20:33:42,6879.0,0.2677,8.7,30.73
IONIQ5,M2210703768,2021-12-02 12:03:22,6906.0,0.2148,9.39,48.33
IONIQ5,M2210703768,2021-12-02 20:47:04,6942.0,0.2722,15.6,22.74
IONIQ5,M2210703768,2021-12-04 12:19:29,6971.0,0.2407,11.13,30.26
IONIQ5,M2210703768,2021-12-04 14:30:23,7003.0,0.2531,11.85,33.65
IONIQ5,M2210703768,2021-12-04 17:02:36,7017.0,0.2692,10.93,18.85
IONIQ5,M2210703768,2021-12-05 11:18:15,7057.0,0.2444,9.69,52.51
IONIQ5,M2210703768,2021-12-05 21:27:02,7084.0,0.2593,10.96,50.34
IONIQ5,M2210703768,2021-12-06 11:27:30,7111.0,0.2148,11.36,53.09
IONIQ5,M2210703768,2021-12-06 21:25:23,7142.0,0.2679,17.62,50.12
IONIQ5,M2210703768,2021-12-07 10:52:40,7170.0,0.2107,12.64,46.65
IONIQ5,M2210703768,2021-12-07 22:04:13,7197.0,0.2667,13.08,57.48
IONIQ5,M2210703768,2021-12-08 12:09:55,7224.0,0.2185,12.39,38.86
IONIQ5,M2210703768,2021-12-08 21:45:56,7254.0,0.2407,22.23,52.77
IONIQ5,M2210703770,2021-10-13 16:22:40,3828.0,0.2708,25.93,43.84
IONIQ5,M2210703770,2021-10-13 22:22:32,3853.0,0.236,21.49,33.48
IONIQ5,M2210703770,2021-10-14 14:47:49,3877.0,0.2471,21.76,28.85
IONIQ5,M2210703770,2021-10-14 17:36:04,3906.0,0.2607,23.45,39.05
IONIQ5,M2210703770,2021-10-15 13:19:46,3918.0,0.25,20.22,39.24
IONIQ5,M2210703770,2021-10-15 17:12:49,3946.0,0.3,22.36,14.33
IONIQ5,M2210703770,2021-10-16 13:13:41,4174.0,0.2204,23.81,74.77
IONIQ5,M2210703770,2021-10-16 18:08:37,4205.0,0.2455,19.86,41.88
IONIQ5,M2210703770,2021-10-17 14:17:31,4221.0,0.25,29.38,30.0
IONIQ5,M2210703770,2021-10-17 20:29:39,4449.0,0.2127,16.2,80.49
IONIQ5,M2210703770,2021-10-19 06:48:30,4747.0,0.2565,16.08,90.13
IONIQ5,M2210703770,2021-10-19 13:54:51,4805.0,0.1897,21.73,40.07
IONIQ5,M2210703770,2021-10-19 22:00:40,4827.0,0.2727,20.4,33.55
IONIQ5,M2210703770,2021-10-20 17:16:33,5171.0,0.2039,23.45,77.14
IONIQ5,M2210703770,2021-10-21 07:19:36,5195.0,0.3,11.31,49.54
IONIQ5,M2210703770,2021-10-21 15:56:44,5219.0,0.2522,14.54,48.68
IONIQ5,M2210703770,2021-10-22 10:48:46,5245.0,0.232,10.82,23.34
IONIQ5,M2210703770,2021-10-22 17:31:24,5275.0,0.2241,15.49,22.26
IONIQ5,M2210703770,2021-10-23 12:16:30,5292.0,0.3583,13.47,36.92
IONIQ5,M2210703770,2021-10-23 17:46:04,5337.0,0.2467,16.89,32.34
IONIQ5,M2210703770,2021-10-24 17:14:04,5375.0,0.2379,26.66,29.76
IONIQ5,M2210703770,2021-10-25 11:00:32,5387.0,0.2727,13.15,34.4
IONIQ5,M2210703770,2021-10-25 12:13:02,5400.0,0.3833,14.58,37.21
IONIQ5,M2210703770,2021-10-26 07:26:57,5447.0,0.2702,8.43,41.15
IONIQ5,M2210703770,2021-10-26 11:19:14,5567.0,0.2275,14.25,68.65
IONIQ5,M2210703770,2021-10-26 14:52:08,5649.0,0.2561,22.8,66.44
IONIQ5,M2210703770,2021-10-26 16:06:10,5671.0,0.2273,27.76,31.99
IONIQ5,M2210703770,2021-10-26 19:13:50,5696.0,0.2875,23.43,20.79
IONIQ5,M2210703770,2021-10-27 11:23:41,5803.0,0.1942,24.59,53.17
IONIQ5,M2210703770,2021-10-27 20:38:27,5915.0,0.222,17.83,71.97
IONIQ5,M2210703770,2021-10-29 16:47:10,6140.0,0.2498,25.97,73.82
IONIQ5,M2210703770,2021-10-29 20:00:03,6319.0,0.2118,22.51,76.32
IONIQ5,M2210703770,2021-10-29 23:26:22,6339.0,0.365,20.89,34.43
IONIQ5,M2210703770,2021-11-01 07:25:24,6759.0,0.2367,12.83,61.33
IONIQ5,M2210703770,2021-11-01 14:25:16,6816.0,0.2255,17.05,43.93
IONIQ5,M2210703770,2021-11-01 16:18:49,6829.0,0.25,18.85,30.64
IONIQ5,M2210703770,2021-11-01 17:56:35,6847.0,0.35,18.91,23.7
IONIQ5,M2210703770,2021-11-03 09:59:37,6873.0,0.32,9.99,23.44
IONIQ5,M2210703770,2021-11-03 11:55:41,6897.0,0.1826,14.2,43.22
IONIQ5,M2210703770,2021-11-03 13:04:54,6919.0,0.2909,16.94,49.78
IONIQ5,M2210703770,2021-11-05 10:39:27,6951.0,0.225,13.33,35.02
IONIQ5,M2210703770,2021-11-05 14:13:38,6973.0,0.3227,17.05,36.15
IONIQ5,M2210703770,2021-11-05 17:35:27,6999.0,0.3522,19.8,21.62
IONIQ5,M2210703770,2021-11-06 12:41:35,7124.0,0.2432,15.04,36.19
IONIQ5,M2210703770,2021-11-06 14:29:06,7158.0,0.2618,20.51,30.97
IONIQ5,M2210703770,2021-11-07 19:46:32,7288.0,0.2463,22.07,47.47
IONIQ5,M2210703770,2021-11-08 17:30:37,7314.0,0.2885,13.29,28.74
IONIQ5,M2210703770,2021-11-09 11:09:31,7410.0,0.2365,21.09,51.53
IONIQ5,M2210703770,2021-11-09 16:23:13,7511.0,0.2386,23.78,51.38
IONIQ5,M2210703770,2021-11-11 10:40:44,7546.0,0.2324,8.64,26.57
IONIQ5,M2210703770,2021-11-11 15:40:36,7569.0,0.3304,12.22,34.78
IONIQ5,M2210703770,2021-11-11 22:21:26,7594.0,0.3417,22.59,27.98
IONIQ5,M2210703770,2021-11-12 12:46:24,7644.0,0.342,12.35,60.87
IONIQ5,M2210703770,2021-11-12 19:07:47,7931.0,0.261,21.95,51.97
IONIQ5,M2210703770,2021-11-13 10:36:34,7952.0,0.2647,10.86,33.19
IONIQ5,M2210703770,2021-11-13 18:08:22,7995.0,0.2436,23.75,18.77
IONIQ5,M2210703770,2021-11-14 04:40:52,8035.0,0.22,14.18,52.14
IONIQ5,M2210703770,2021-11-14 17:20:15,8314.0,0.2047,17.12,76.75
IONIQ5,M2210703770,2021-11-14 19:49:10,8462.0,0.215,26.28,84.77
IONIQ5,M2210703770,2021-11-14 21:55:17,8486.0,0.213,17.39,36.95
IONIQ5,M2210703770,2021-11-15 01:27:23,8507.0,0.3667,17.37,69.49
IONIQ5,M2210703770,2021-11-17 14:21:25,8529.0,0.1765,25.03,28.32
IONIQ5,M2210703770,2021-11-18 01:16:26,8546.0,0.3882,14.84,43.68
IONIQ5,M2210703770,2021-11-18 10:16:16,8566.0,0.33,9.5,36.16
IONIQ5,M2210703770,2021-11-18 12:46:39,8584.0,0.3389,13.41,28.15
IONIQ5,M2210703770,2021-11-18 14:58:18,8601.0,0.3647,15.72,39.46
IONIQ5,M2210703770,2021-11-19 10:01:37,8619.0,0.3529,9.45,36.62
IONIQ5,M2210703770,2021-11-19 13:10:08,8661.0,0.2786,13.37,19.89
IONIQ5,M2210703770,2021-11-19 15:23:15,8678.0,0.3,16.66,43.34
IONIQ5,M2210703770,2021-11-19 17:54:21,8700.0,0.1773,16.44,30.32
IONIQ5,M2210703770,2021-11-19 23:55:24,8726.0,0.2957,16.72,45.72
IONIQ5,M2210703770,2021-11-20 17:07:22,8751.0,0.216,14.81,19.26
IONIQ5,M2210703770,2021-11-21 17:54:12,8775.0,0.2833,14.34,28.89
IONIQ5,M2210703770,2021-11-21 19:22:44,8797.0,0.4,16.17,42.79
IONIQ5,M2210703770,2021-11-22 09:07:25,8817.0,0.335,11.1,41.59
IONIQ5,M2210703770,2021-11-22 12:09:44,8835.0,0.3444,12.91,44.08
IONIQ5,M2210703770,2021-11-23 09:23:53,8853.0,0.4222,4.66,36.02
IONIQ5,M2210703770,2021-11-23 12:19:15,8870.0,0.3294,8.53,34.44
IONIQ5,M2210703770,2021-11-23 17:53:31,9000.0,0.255,18.33,70.92
IONIQ5,M2210703770,2021-11-23 20:46:51,9072.0,0.2722,13.63,44.77
IONIQ5,M2210703770,2021-11-24 17:20:20,9186.0,0.2514,23.75,60.56
IONIQ5,M2210703770,2021-11-25 07:23:55,9290.0,0.2519,9.69,74.2
IONIQ5,M2210703770,2021-11-25 09:12:37,9308.0,0.2833,11.4,38.78
IONIQ5,M2210703770,2021-11-25 12:35:05,9330.0,0.3318,14.5,28.21
IONIQ5,M2210703770,2021-11-25 17:47:23,9353.0,0.1722,22.21,26.0
IONIQ5,M2210703770,2021-11-25 20:27:29,9374.0,0.3316,19.19,39.98
IONIQ5,M2210703770,2021-11-26 09:14:22,9393.0,0.2684,5.14,37.77
IONIQ5,M2210703770,2021-11-26 13:20:47,9410.0,0.3471,9.97,37.99
IONIQ5,M2210703770,2021-11-27 10:33:04,9439.0,0.2308,3.4,28.62
IONIQ5,M2210703770,2021-11-28 18:58:25,9473.0,0.292,8.05,20.23
IONIQ5,M2210703770,2021-11-29 09:03:40,9491.0,0.35,2.78,34.63
IONIQ5,M2210703770,2021-11-29 13:08:30,9509.0,0.3167,8.57,40.47
IONIQ5,M2210703770,2021-11-30 09:11:46,9530.0,0.3619,8.29,34.35
IONIQ5,M2210703770,2021-11-30 14:30:33,9558.0,0.3474,10.35,45.57
IONIQ5,M2210703770,2021-12-01 09:03:25,9579.0,0.319,2.87,32.01
IONIQ5,M2210703770,2021-12-01 12:39:29,9618.0,0.3077,8.91,42.14
IONIQ5,M2210703770,2021-12-01 13:37:04,9629.0,0.2273,10.0,33.0
IONIQ5,M2210703770,2021-12-01 14:41:27,9641.0,0.3167,9.52,35.41
IONIQ5,M2210703770,2021-12-03 09:19:03,9665.0,0.2526,5.77,38.84
IONIQ5,M2210703770,2021-12-03 11:55:16,9676.0,0.3,8.32,21.38
IONIQ5,M2210703770,2021-12-03 13:34:08,9695.0,0.3105,9.86,33.37
IONIQ5,M2210703770,2021-12-03 20:05:33,9737.0,0.3119,8.02,19.91
IONIQ5,M2210703770,2021-12-05 14:59:41,9752.0,0.3133,4.88,33.83
IONIQ5,M2210703770,2021-12-06 09:49:31,9770.0,0.3167,2.38,40.22
IONIQ5,M2210703770,2021-12-06 12:54:32,9790.0,0.29,7.25,19.81
IONIQ5,M2210703770,2021-12-06 21:23:17,9813.0,0.2783,7.88,40.08
IONIQ5,M2210703770,2021-12-07 09:15:01,9831.0,0.3944,4.52,40.99
IONIQ5,M2210703770,2021-12-07 12:33:05,9849.0,0.35,9.25,44.69
IONIQ5,M2210703770,2021-12-07 18:07:55,9918.0,0.1826,12.0,44.18
IONIQ5,M2210703770,2021-12-07 21:32:07,9986.0,0.2554,11.69,67.16
IONIQ5,M2210703770,2021-12-08 09:21:12,10005.0,0.2474,7.48,35.24
IONIQ5,M2210703770,2021-12-08 13:38:22,10024.0,0.3,10.96,21.29
IONIQ5,M2210703770,2021-12-08 18:22:07,10194.0,0.2612,14.74,46.14
IONIQ5,M2210703771,2021-10-28 13:33:32,3267.0,0.1879,25.23,73.06
IONIQ5,M2210703771,2021-10-28 19:30:12,3502.0,0.2152,21.14,44.61
IONIQ5,M2210703771,2021-10-29 18:34:41,3548.0,0.1889,18.22,16.88
IONIQ5,M2210703771,2021-11-05 14:02:33,4017.0,0.2353,14.85,17.68
IONIQ5,M2210703771,2021-11-05 17:59:58,4033.0,0.22,16.77,17.3
IONIQ5,M2210703771,2021-11-06 12:41:15,4104.0,0.2643,16.15,17.14
IONIQ5,M2210703771,2021-11-06 17:32:13,4137.0,0.2,19.1,23.57
IONIQ5,M2210703771,2021-11-07 19:42:03,4227.0,0.1929,18.11,36.5
IONIQ5,M2210703771,2021-11-08 18:25:21,4295.0,0.2587,9.89,17.66
IONIQ5,M2210703771,2021-11-09 12:44:55,4339.0,0.2,25.8,36.97
IONIQ5,M2210703771,2021-11-09 17:02:53,4400.0,0.2382,15.22,20.18
IONIQ5,M2210703771,2021-11-10 13:26:03,4439.0,0.2625,7.2,21.05
IONIQ5,M2210703771,2021-11-17 21:52:20,4924.0,0.215,11.15,22.73
IONIQ5,M2210703771,2021-11-18 16:22:16,4945.0,0.215,12.41,20.92
IONIQ5,M2210703771,2021-11-19 15:36:28,4993.0,0.2045,24.34,23.55
IONIQ5,M2210703771,2021-11-19 18:25:34,5014.0,0.2,21.65,15.14
IONIQ5,M2210703771,2021-11-19 21:08:46,5043.0,0.1897,18.9,29.56
IONIQ5,M2210703771,2021-11-20 12:55:27,5067.0,0.2083,12.9,16.94
IONIQ5,M2210703771,2021-11-20 14:34:48,5085.0,0.2222,14.34,25.69
IONIQ5,M2210703771,2021-11-20 18:13:01,5152.0,0.203,15.32,31.56
IONIQ5,M2210703771,2021-11-20 20:42:20,5182.0,0.1828,21.95,32.79
IONIQ5,M2210703771,2021-11-21 09:37:48,5197.0,0.1933,11.5,38.27
IONIQ5,M2210703771,2021-11-21 16:34:16,5213.0,0.2313,12.69,22.76
IONIQ5,M2210703771,2021-11-21 18:37:13,5237.0,0.225,12.98,24.46
IONIQ5,M2210703771,2021-11-22 17:35:40,5256.0,0.2235,5.85,24.67
IONIQ5,M2210703771,2021-11-22 20:52:31,5271.0,0.2,5.11,32.51
IONIQ5,M2210703771,2021-11-23 19:02:15,5315.0,0.25,4.21,18.66
IONIQ5,M2210703771,2021-11-24 15:29:15,5338.0,0.2565,5.77,17.95
IONIQ5,M2210703771,2021-11-24 18:12:00,5351.0,0.27,7.86,10.94
IONIQ5,M2210703771,2021-11-24 22:01:39,5369.0,0.2611,8.19,25.7
IONIQ5,M2210703771,2021-11-25 16:13:55,5393.0,0.2143,22.11,18.97
IONIQ5,M2210703771,2021-11-25 18:49:42,5413.0,0.21,17.39,15.1
IONIQ5,M2210703771,2021-11-26 14:54:16,5433.0,0.295,6.23,15.87
IONIQ5,M2210703771,2021-11-26 17:45:55,5453.0,0.2579,7.16,21.99
IONIQ5,M2210703771,2021-11-26 21:36:26,5482.0,0.2414,7.48,35.74
IONIQ5,M2210703771,2021-11-27 12:52:46,5499.0,0.275,5.21,25.32
IONIQ5,M2210703771,2021-11-27 14:48:05,5510.0,0.4,6.54,20.94
IONIQ5,M2210703771,2021-11-27 18:16:23,5535.0,0.236,6.92,22.26
IONIQ5,M2210703771,2021-11-27 20:26:02,5566.0,0.2161,22.46,25.55
IONIQ5,M2210703771,2021-11-28 09:52:16,5581.0,0.3067,4.5,26.71
IONIQ5,M2210703771,2021-11-28 16:33:13,5604.0,0.2217,9.31,17.73
IONIQ5,M2210703771,2021-11-30 11:00:32,5631.0,0.2333,7.75,52.65
IONIQ5,M2210703771,2021-12-02 13:55:42,5667.0,0.2038,0.66,27.62
IONIQ5,M2210703771,2021-12-02 21:32:21,5727.0,0.2093,22.17,29.2
IONIQ5,M2210703771,2021-12-03 16:24:18,5771.0,0.2318,4.56,27.77
IONIQ5,M2210703771,2021-12-04 13:32:30,5864.0,0.2364,2.18,22.98
IONIQ5,M2210703771,2021-12-04 14:55:32,5879.0,0.3667,5.22,18.08
IONIQ5,M2210703771,2021-12-04 18:57:49,5933.0,0.2191,17.56,28.91
IONIQ5,M2210703771,2021-12-05 09:57:53,5970.0,0.2324,1.43,50.63
IONIQ5,M2210703771,2021-12-05 16:30:34,6010.0,0.2275,7.47,37.29
IONIQ5,M2210703771,2021-12-07 14:49:31,6043.0,0.1758,5.66,28.22
IONIQ5,M2210703771,2021-12-07 19:36:23,6070.0,0.2118,9.47,18.51
IONIQ5,M2210703771,2021-12-07 21:01:39,6094.0,0.2167,23.85,51.71
IONIQ5,M2210703771,2021-12-08 13:02:58,6135.0,0.2073,6.4,30.92
IONIQ5,M2210703771,2021-12-08 16:37:41,6170.0,0.2,11.04,19.79
IONIQ5,M2210703772,2021-10-18 08:20:09,5940.0,0.2218,10.78,62.44
IONIQ5,M2210703772,2021-10-18 19:25:06,6014.0,0.2,13.69,72.96
IONIQ5,M2210703772,2021-10-28 20:31:31,7424.0,0.2125,17.69,24.74
IONIQ5,M2210703772,2021-11-15 19:21:06,9258.0,0.1857,16.07,21.08
IONIQ5,M2210703772,2021-11-18 19:46:01,9734.0,0.1817,13.24,63.32
IONIQ5,M2210703772,2021-11-21 13:53:40,9769.0,0.2067,12.89,38.15
IONIQ5,M2210703772,2021-11-21 20:17:02,9799.0,0.1733,14.74,42.09
IONIQ5,M2210703772,2021-11-22 08:05:34,9901.0,0.2079,12.51,68.44
IONIQ5,M2210703772,2021-11-22 19:49:06,10001.0,0.213,6.05,78.91
IONIQ5,M2210703772,2021-11-23 09:02:50,10245.0,0.2221,8.95,70.92
IONIQ5,M2210703772,2021-11-23 16:55:45,10255.0,0.23,8.75,46.75
IONIQ5,M2210703772,2021-11-24 17:57:10,10506.0,0.1902,12.35,59.67
IONIQ5,M2210703772,2021-11-25 06:01:59,10613.0,0.2252,10.66,79.15
IONIQ5,M2210703772,2021-11-25 15:49:01,10783.0,0.256,12.45,55.98
IONIQ5,M2210703772,2021-11-25 18:18:27,10882.0,0.1899,13.36,55.2
IONIQ5,M2210703772,2021-11-26 08:04:59,10984.0,0.2118,9.07,72.96
IONIQ5,M2210703772,2021-11-26 19:30:18,11084.0,0.208,7.5,53.94
IONIQ5,M2210703772,2021-11-27 05:35:12,11096.0,0.2364,10.24,18.62
IONIQ5,M2210703772,2021-11-28 14:14:19,11149.0,0.2167,10.7,36.14
IONIQ5,M2210703772,2021-11-30 08:17:37,11253.0,0.2178,8.57,60.07
IONIQ5,M2210703772,2021-11-30 18:20:12,11352.0,0.2092,6.8,66.78
IONIQ5,M2210703772,2021-12-01 07:48:02,11414.0,0.2,7.53,50.31
IONIQ5,M2210703772,2021-12-01 08:55:55,11466.0,0.2635,5.87,87.8
IONIQ5,M2210703772,2021-12-01 17:53:44,11574.0,0.214,4.56,54.43
IONIQ5,M2210703772,2021-12-02 08:17:35,11676.0,0.2178,5.39,68.42
IONIQ5,M2210703772,2021-12-02 19:53:10,11775.0,0.198,4.43,72.26
IONIQ5,M2210703772,2021-12-03 08:20:42,11865.0,0.1911,8.58,68.33
IONIQ5,M2210703772,2021-12-03 18:31:06,11988.0,0.201,6.23,50.31
IONIQ5,M2210703772,2021-12-04 06:18:53,11999.0,0.2545,4.74,32.46
IONIQ5,M2210703772,2021-12-07 08:14:59,12116.0,0.2119,6.03,65.49
IONIQ5,M2210703772,2021-12-07 16:01:36,12226.0,0.1936,10.35,54.07
IONIQ5,M2210703772,2021-12-08 22:07:44,12246.0,0.2875,6.83,16.28
IONIQ5,M2210703773,2021-10-13 19:30:58,2096.0,0.2357,23.68,19.44
IONIQ5,M2210703773,2021-10-14 10:01:11,2126.0,0.2083,24.56,27.52
IONIQ5,M2210703773,2021-10-14 20:45:25,2143.0,0.2077,25.97,33.43
IONIQ5,M2210703773,2021-10-15 07:55:25,2156.0,0.2,25.5,24.24
IONIQ5,M2210703773,2021-10-15 15:40:15,2170.0,0.2071,24.84,27.53
IONIQ5,M2210703773,2021-10-15 18:14:10,2255.0,0.1918,23.78,42.26
IONIQ5,M2210703773,2021-10-16 11:24:39,2277.0,0.3786,17.01,37.87
IONIQ5,M2210703773,2021-10-16 13:09:57,2299.0,0.1591,15.77,32.97
IONIQ5,M2210703773,2021-10-16 19:25:49,2390.0,0.2071,22.79,61.18
IONIQ5,M2210703773,2021-10-17 12:35:08,2402.0,0.225,22.85,25.25
IONIQ5,M2210703773,2021-10-17 15:19:28,2429.0,0.2222,19.9,19.45
IONIQ5,M2210703773,2021-10-17 20:39:29,2443.0,0.2538,20.02,37.44
IONIQ5,M2210703773,2021-10-18 09:26:38,2456.0,0.2083,21.14,25.4
IONIQ5,M2210703773,2021-10-18 19:35:28,2470.0,0.2,21.01,31.17
IONIQ5,M2210703773,2021-10-19 07:51:16,2484.0,0.2143,21.02,23.87
IONIQ5,M2210703773,2021-10-19 16:37:18,2497.0,0.2615,19.87,12.63
IONIQ5,M2210703773,2021-10-19 19:55:03,2511.0,0.2071,20.07,33.6
IONIQ5,M2210703773,2021-10-20 07:51:43,2524.0,0.2,21.03,23.73
IONIQ5,M2210703773,2021-10-20 23:03:48,2541.0,0.2308,21.29,33.82
IONIQ5,M2210703773,2021-10-21 08:59:50,2554.0,0.2385,21.23,18.27
IONIQ5,M2210703773,2021-10-21 19:38:03,2568.0,0.2462,21.21,22.17
IONIQ5,M2210703773,2021-10-22 09:26:42,2581.0,0.1846,22.78,28.18
IONIQ5,M2210703773,2021-10-22 16:14:11,2595.0,0.2286,21.77,26.65
IONIQ5,M2210703773,2021-10-23 18:18:49,2614.0,0.2353,22.14,25.28
IONIQ5,M2210703773,2021-10-23 19:48:51,2634.0,0.245,20.82,44.64
IONIQ5,M2210703773,2021-10-24 14:09:33,2658.0,0.2067,21.45,30.32
IONIQ5,M2210703773,2021-10-24 17:33:46,2671.0,0.2385,28.68,22.67
IONIQ5,M2210703773,2021-10-25 09:18:59,2684.0,0.2,23.26,23.74
IONIQ5,M2210703773,2021-10-25 15:48:07,2714.0,0.2567,22.34,20.67
IONIQ5,M2210703773,2021-10-25 17:02:52,2729.0,0.2267,21.42,24.4
IONIQ5,M2210703773,2021-10-25 21:23:58,2743.0,0.2143,21.01,32.71
IONIQ5,M2210703773,2021-10-26 16:19:56,2766.0,0.25,21.25,25.0
IONIQ5,M2210703773,2021-10-26 17:26:26,2776.0,0.2,21.07,29.73
IONIQ5,M2210703773,2021-10-26 21:00:27,2790.0,0.1929,20.69,35.72
IONIQ5,M2210703773,2021-10-27 08:14:31,2803.0,0.2154,21.12,20.23
IONIQ5,M2210703773,2021-10-27 22:55:01,2818.0,0.22,20.48,24.68
IONIQ5,M2210703773,2021-10-28 08:25:17,2831.0,0.2308,20.52,23.04
IONIQ5,M2210703773,2021-10-28 21:30:11,2845.0,0.2214,20.52,31.68
IONIQ5,M2210703773,2021-10-29 09:21:02,2859.0,0.2143,21.19,27.08
IONIQ5,M2210703773,2021-10-29 19:56:51,2873.0,0.2308,25.24,34.77
IONIQ5,M2210703773,2021-11-01 08:19:39,2893.0,0.2308,21.21,18.93
IONIQ5,M2210703773,2021-11-01 19:37:19,2907.0,0.1857,20.84,35.87
IONIQ5,M2210703773,2021-11-02 11:48:25,2927.0,0.2421,20.18,11.19
IONIQ5,M2210703773,2021-11-02 19:44:06,2940.0,0.2385,20.58,34.9
IONIQ5,M2210703773,2021-11-03 10:47:47,2954.0,0.2538,21.05,13.53
IONIQ5,M2210703773,2021-11-03 19:37:40,2967.0,0.2462,20.16,23.87
IONIQ5,M2210703773,2021-11-04 10:07:45,2981.0,0.2077,20.62,22.1
IONIQ5,M2210703773,2021-11-04 17:49:55,2995.0,0.2615,20.92,13.71
IONIQ5,M2210703773,2021-11-05 09:37:35,3008.0,0.2333,20.7,23.59
IONIQ5,M2210703773,2021-11-05 19:23:20,3022.0,0.2714,20.74,9.82
IONIQ5,M2210703773,2021-11-07 13:05:59,3132.0,0.1932,21.33,67.88
IONIQ5,M2210703773,2021-11-07 18:54:24,3226.0,0.1819,26.65,38.28
IONIQ5,M2210703773,2021-11-08 09:53:58,3239.0,0.1846,22.49,26.58
IONIQ5,M2210703773,2021-11-08 16:51:59,3272.0,0.2424,18.98,14.74
IONIQ5,M2210703773,2021-11-08 22:42:55,3286.0,0.2,19.79,35.97
IONIQ5,M2210703773,2021-11-09 09:20:56,3299.0,0.2,19.66,28.19
IONIQ5,M2210703773,2021-11-09 20:53:52,3312.0,0.2462,19.89,32.61
IONIQ5,M2210703773,2021-11-10 09:59:23,3341.0,0.2296,17.83,16.89
IONIQ5,M2210703773,2021-11-10 13:37:54,3355.0,0.2357,17.92,34.26
IONIQ5,M2210703773,2021-11-10 16:50:27,3381.0,0.2786,16.15,22.19
IONIQ5,M2210703773,2021-11-10 18:48:23,3397.0,0.2313,15.05,13.18
IONIQ5,M2210703773,2021-11-11 09:21:04,3412.0,0.2231,18.46,24.75
IONIQ5,M2210703773,2021-11-11 19:37:05,3426.0,0.2143,18.68,35.24
IONIQ5,M2210703773,2021-11-12 10:22:07,3440.0,0.2571,19.04,29.8
IONIQ5,M2210703773,2021-11-12 11:59:29,3456.0,0.2625,16.52,27.16
IONIQ5,M2210703773,2021-11-12 17:45:10,3470.0,0.2571,16.57,22.09
IONIQ5,M2210703773,2021-11-15 09:34:49,3483.0,0.1917,19.26,31.51
IONIQ5,M2210703773,2021-11-15 19:35:44,3497.0,0.2429,21.72,29.65
IONIQ5,M2210703773,2021-11-16 09:40:32,3510.0,0.1769,20.15,28.54
IONIQ5,M2210703773,2021-11-16 19:49:02,3529.0,0.2429,19.38,30.34
IONIQ5,M2210703773,2021-11-17 09:43:05,3542.0,0.2154,19.46,28.43
IONIQ5,M2210703773,2021-11-17 19:44:24,3556.0,0.22,18.87,22.07
IONIQ5,M2210703773,2021-11-18 09:35:11,3569.0,0.2,19.37,25.91
IONIQ5,M2210703773,2021-11-18 17:56:27,3587.0,0.2611,19.23,9.8
IONIQ5,M2210703773,2021-11-19 09:53:46,3600.0,0.1923,19.38,26.43
IONIQ5,M2210703773,2021-11-19 17:27:10,3617.0,0.2882,19.83,11.52
IONIQ5,M2210703773,2021-11-22 09:53:20,3656.0,0.2154,19.2,24.14
IONIQ5,M2210703773,2021-11-22 20:09:02,3670.0,0.2214,20.9,35.22
IONIQ5,M2210703773,2021-11-23 09:05:40,3683.0,0.2308,17.58,19.53
IONIQ5,M2210703773,2021-11-23 15:01:06,3696.0,0.2692,16.48,28.69
